busID,lon,lat,time
BS02478D,113.871468,22.566517,1547945027.0
BS02478D,113.871696,22.566633,1547945039.0
BS02478D,113.872116,22.566784,1547945053.0
BS02478D,113.8722,22.5667,1547945055.0
BS02478D,113.87233,22.566584,1547945058.0
BS02478D,113.872437,22.5665,1547945064.0
BS02478D,113.87262,22.566366,1547945075.0
BS02478D,113.873718,22.565117,1547945102.0
BS02478D,113.87368,22.565067,1547945103.0
BS02478D,113.872849,22.564283,1547945118.0
BS02478D,113.872734,22.564184,1547945121.0
BS02478D,113.872269,22.56385,1547945132.0
BS02478D,113.872231,22.563816,1547945145.0
BS02478D,113.87072,22.562717,1547945173.0
BS02478D,113.870468,22.562901,1547945183.0
BS02478D,113.870415,22.562916,1547945224.0
BS02478D,113.868614,22.564766,1547945253.0
BS02478D,113.868568,22.564884,1547945257.0
BS02478D,113.869118,22.56575,1547945271.0
BS02478D,113.86982,22.5665,1547945280.0
BS02478D,113.870316,22.566999,1547945291.0
BS02478D,113.870598,22.56735,1547945315.0
BS02478D,113.870613,22.567368,1547945316.0
BS02478D,113.870964,22.567734,1547945400.0
BS02478D,113.87188,22.568567,1547945413.0
BS02478D,113.872597,22.569134,1547945425.0
BS02478D,113.873947,22.570333,1547945455.0
BS02478D,113.874016,22.5704,1547945456.0
BS02478D,113.87458,22.57085,1547945468.0
BS02478D,113.87458,22.570868,1547945481.0
BS02478D,113.874916,22.571199,1547945495.0
BS02478D,113.875183,22.57155,1547945505.0
BS02478D,113.875237,22.57165,1547945629.0
BS02478D,113.876053,22.572433,1547945643.0
BS02478D,113.877251,22.57345,1547945663.0
BS02478D,113.877884,22.573917,1547945677.0
BS02478D,113.878052,22.574017,1547945683.0
BS02478D,113.878036,22.574051,1547945697.0
BS02478D,113.878265,22.574284,1547945704.0
BS02478D,113.878685,22.57465,1547945718.0
BS02478D,113.878967,22.574917,1547945736.0
BS02478D,113.879066,22.575001,1547945741.0
BS02478D,113.87912,22.575033,1547945755.0
BS02478D,113.879433,22.575317,1547945769.0
BS02478D,113.879753,22.575583,1547945784.0
BS02478D,113.879784,22.575617,1547945786.0
BS02478D,113.881401,22.577,1547945814.0
BS02478D,113.882736,22.578167,1547945829.0
BS02478D,113.884048,22.5793,1547945843.0
BS02478D,113.885017,22.580133,1547945856.0
BS02478D,113.885033,22.580151,1547945857.0
BS02478D,113.885284,22.580366,1547945899.0
BS02478D,113.88488,22.58095,1547945913.0
BS02478D,113.884651,22.581116,1547945916.0
BS02478D,113.883965,22.581633,1547945942.0
BS02478D,113.883553,22.581882,1547945952.0
BS02478D,113.882668,22.582666,1547945966.0
BS02478D,113.882385,22.583017,1547945971.0
BS02478D,113.88195,22.583599,1547945985.0
BS02478D,113.880898,22.584133,1547946023.0
BS02478D,113.880402,22.583717,1547946029.0
BS02478D,113.87973,22.5832,1547946040.0
BS02478D,113.879684,22.583151,1547946054.0
BS02478D,113.879448,22.582899,1547946064.0
BS02478D,113.879364,22.58285,1547946096.0
BS02478D,113.878853,22.582434,1547946109.0
BS02478D,113.878067,22.581751,1547946123.0
BS02478D,113.877716,22.581816,1547946137.0
BS02478D,113.877052,22.5825,1547946165.0
BS02478D,113.875931,22.583733,1547946188.0
BS02478D,113.875267,22.584433,1547946215.0
BS02478D,113.875237,22.58445,1547946217.0
BS02478D,113.875168,22.584534,1547946227.0
BS02478D,113.875084,22.584633,1547946241.0
BS02478D,113.875015,22.584717,1547946255.0
BS02478D,113.874969,22.584766,1547946260.0
BS02478D,113.874916,22.584816,1547946263.0
BS02478D,113.874664,22.585117,1547946291.0
BS02478D,113.874535,22.585266,1547946305.0
BS02478D,113.874519,22.585283,1547946307.0
BS02478D,113.874451,22.585333,1547946321.0
BS02478D,113.874397,22.585417,1547946326.0
BS02478D,113.874252,22.585567,1547946339.0
BS02478D,113.87413,22.585716,1547946367.0
BS02478D,113.873985,22.585867,1547946375.0
BS02478D,113.873917,22.585951,1547946379.0
BS02478D,113.873863,22.586,1547946384.0
BS02478D,113.873749,22.586134,1547946396.0
BS02478D,113.87352,22.586384,1547946409.0
BS02478D,113.873154,22.586782,1547946434.0
BS02478D,113.87262,22.587334,1547946448.0
BS02478D,113.872986,22.588118,1547946461.0
BS02478D,113.873398,22.588818,1547946475.0
BS02478D,113.872314,22.590633,1547946506.0
BS02478D,113.872269,22.590683,1547946520.0
BS02478D,113.8722,22.590733,1547946524.0
BS02478D,113.87133,22.591917,1547946571.0
BS02478D,113.870583,22.592966,1547946584.0
BS02478D,113.869614,22.594284,1547946599.0
BS02478D,113.869148,22.59495,1547946609.0
BS02478D,113.8685,22.595867,1547946641.0
BS02478D,113.868401,22.595984,1547946643.0
BS02478D,113.867531,22.597166,1547946658.0
BS02478D,113.866753,22.598316,1547946671.0
BS02478D,113.866249,22.599251,1547946685.0
BS02478D,113.867218,22.60005,1547946711.0
BS02478D,113.86747,22.6003,1547946725.0
BS02478D,113.867516,22.600349,1547946727.0
BS02478D,113.868019,22.600767,1547946740.0
BS02478D,113.868736,22.601351,1547946755.0
BS02478D,113.868919,22.601482,1547946762.0
BS02478D,113.869186,22.6017,1547946790.0
BS02478D,113.868851,22.602417,1547946804.0
BS02478D,113.867615,22.603649,1547946819.0
BS02478D,113.866386,22.604933,1547946847.0
BS02478D,113.866249,22.605167,1547946856.0
BS02478D,113.865936,22.605684,1547946871.0
BS02478D,113.865532,22.606083,1547946884.0
BS02478D,113.865517,22.6061,1547946886.0
BS02478D,113.865265,22.606333,1547946921.0
BS02478D,113.864532,22.607,1547946935.0
BS02478D,113.863785,22.607533,1547946949.0
BS02478D,113.862617,22.608566,1547946963.0
BS02478D,113.860565,22.6108,1547946991.0
BS02478D,113.860382,22.610966,1547946999.0
BS02478D,113.860367,22.610983,1547947012.0
BS02478D,113.859482,22.611851,1547947077.0
BS02478D,113.859299,22.612017,1547947080.0
BS02478D,113.8582,22.613167,1547947094.0
BS02478D,113.857468,22.614401,1547947108.0
BS02478D,113.856682,22.616301,1547947133.0
BS02478D,113.856613,22.616449,1547947147.0
BS02478D,113.856537,22.6166,1547947152.0
BS02478D,113.855667,22.6189,1547947210.0
BS02478D,113.8554,22.6199,1547947224.0
BS02478D,113.855247,22.62085,1547947238.0
BS02478D,113.856163,22.62175,1547947252.0
BS02478D,113.857498,22.62405,1547947278.0
BS02478D,113.857635,22.624399,1547947291.0
BS02478D,113.857666,22.624483,1547947292.0
BS02478D,113.85788,22.625067,1547947303.0
BS02478D,113.857918,22.625183,1547947318.0
BS02478D,113.859032,22.628267,1547947360.0
BS02478D,113.859451,22.629633,1547947374.0
BS02478D,113.859665,22.63065,1547947382.0
BS02478D,113.859718,22.631384,1547947393.0
BS02478D,113.859703,22.631666,1547947413.0
BS02478D,113.85968,22.6318,1547947419.0
BS02478D,113.85968,22.631817,1547947433.0
BS02478D,113.859596,22.632233,1547947489.0
BS02478D,113.859947,22.633551,1547947503.0
BS02478D,113.860199,22.634434,1547947510.0
BS02478D,113.860352,22.635201,1547947523.0
BS02478D,113.860298,22.635483,1547947537.0
BS02478D,113.860298,22.63555,1547947538.0
BS02478D,113.860283,22.636499,1547947570.0
BS02478D,113.860252,22.637266,1547947584.0
BS02478D,113.8601,22.638933,1547947598.0
BS02478D,113.859802,22.640699,1547947612.0
BS02478D,113.859947,22.643066,1547947636.0
BS02478D,113.85997,22.643484,1547947649.0
BS02478D,113.860046,22.645233,1547947663.0
BS02478D,113.860001,22.6467,1547947676.0
BS02478D,113.859985,22.647917,1547947690.0
BS02478D,113.85997,22.648417,1547947711.0
BS02478D,113.859917,22.649666,1547947725.0
BS02478D,113.859901,22.650734,1547947734.0
BS02478D,113.859886,22.651716,1547947761.0
BS02478D,113.859848,22.651884,1547947764.0
BS02478D,113.859848,22.652,1547947769.0
BS02478D,113.859718,22.652683,1547947796.0
BS02478D,113.859352,22.65365,1547947810.0
BS02478D,113.858948,22.654667,1547947821.0
BS02478D,113.858749,22.655533,1547947835.0
BS02478D,113.858749,22.655567,1547947837.0
BS02478D,113.858665,22.655899,1547947854.0
BS02478D,113.858681,22.657217,1547947868.0
BS02478D,113.85907,22.658583,1547947882.0
BS02478D,113.859596,22.659584,1547947896.0
BS02478D,113.859947,22.660133,1547947910.0
BS02478D,113.861099,22.661833,1547947940.0
BS02478D,113.861214,22.66205,1547947954.0
BS02478D,113.861252,22.6621,1547947955.0
BS02478D,113.861984,22.663267,1547947969.0
BS02478D,113.862747,22.664467,1547947983.0
BS02478D,113.862282,22.66585,1547948016.0
BS02478D,113.862183,22.666018,1547948030.0
BS02478D,113.861931,22.666349,1547948041.0
BS02478D,113.861099,22.667067,1547948067.0
BS02478D,113.860931,22.667084,1547948094.0
BS02478D,113.860901,22.66715,1547948097.0
BS02478D,113.860931,22.66715,1547948111.0
BS02478D,113.860947,22.667067,1547948125.0
BS02478D,113.860931,22.667049,1547948153.0
BS02478D,113.861,22.66715,1547949149.0
BS02478D,113.861366,22.666967,1547949161.0
BS02478D,113.861618,22.666733,1547949184.0
BS02478D,113.862083,22.665899,1547949211.0
BS02478D,113.862335,22.665466,1547949225.0
BS02478D,113.862167,22.663866,1547949250.0
BS02478D,113.861084,22.662216,1547949286.0
BS02478D,113.860268,22.661016,1547949300.0
BS02478D,113.860031,22.660667,1547949305.0
BS02478D,113.859535,22.65995,1547949319.0
BS02478D,113.859398,22.65975,1547949333.0
BS02478D,113.859337,22.659616,1547949335.0
BS02478D,113.858551,22.6574,1547949362.0
BS02478D,113.858513,22.657217,1547949370.0
BS02478D,113.858513,22.6572,1547949383.0
BS02478D,113.858498,22.657183,1547949398.0
BS02478D,113.858467,22.656733,1547949411.0
BS02478D,113.858498,22.655733,1547949425.0
BS02478D,113.858551,22.65535,1547949430.0
BS02478D,113.85878,22.654434,1547949459.0
BS02478D,113.858833,22.654266,1547949462.0
BS02478D,113.85907,22.653667,1547949476.0
BS02478D,113.859497,22.652718,1547949489.0
BS02478D,113.85965,22.650934,1547949513.0
BS02478D,113.859665,22.650717,1547949527.0
BS02478D,113.85968,22.650566,1547949529.0
BS02478D,113.859734,22.648983,1547949543.0
BS02478D,113.859764,22.646984,1547949567.0
BS02478D,113.859802,22.646534,1547949588.0
BS02478D,113.859848,22.645166,1547949602.0
BS02478D,113.859848,22.645149,1547949603.0
BS02478D,113.859848,22.64455,1547949618.0
BS02478D,113.859787,22.643717,1547949645.0
BS02478D,113.859749,22.643333,1547949672.0
BS02478D,113.859703,22.64275,1547949682.0
BS02478D,113.859596,22.642,1547949694.0
BS02478D,113.859581,22.641867,1547949706.0
BS02478D,113.859703,22.640182,1547949733.0
BS02478D,113.860069,22.638416,1547949747.0
BS02478D,113.860069,22.6376,1547949753.0
BS02478D,113.860085,22.637083,1547949765.0
BS02478D,113.860085,22.636717,1547949779.0
BS02478D,113.8601,22.636534,1547949781.0
BS02478D,113.859734,22.633368,1547949809.0
BS02478D,113.859665,22.633217,1547949815.0
BS02478D,113.859581,22.632933,1547949828.0
BS02478D,113.859314,22.6322,1547949841.0
BS02478D,113.859215,22.63155,1547949853.0
BS02478D,113.858902,22.629351,1547949887.0
BS02478D,113.858536,22.628233,1547949900.0
BS02478D,113.858398,22.6276,1547949914.0
BS02478D,113.85807,22.6264,1547949928.0
BS02478D,113.857849,22.625816,1547949937.0
BS02478D,113.857697,22.62545,1547949980.0
BS02478D,113.857353,22.624901,1547949991.0
BS02478D,113.857117,22.624367,1547950002.0
BS02478D,113.857048,22.624201,1547950015.0
BS02478D,113.857033,22.624149,1547950019.0
BS02478D,113.856453,22.62265,1547950047.0
BS02478D,113.855453,22.621468,1547950061.0
BS02478D,113.855232,22.621267,1547950066.0
BS02478D,113.855103,22.621134,1547950150.0
BS02478D,113.855049,22.62035,1547950165.0
BS02478D,113.855965,22.617416,1547950205.0
BS02478D,113.855949,22.617416,1547950247.0
BS02478D,113.856102,22.617083,1547950261.0
BS02478D,113.857132,22.614,1547950293.0
BS02478D,113.85807,22.612749,1547950307.0
BS02478D,113.859001,22.611984,1547950317.0
BS02478D,113.859436,22.6115,1547950327.0
BS02478D,113.859703,22.611401,1547950341.0
BS02478D,113.859917,22.61125,1547950343.0
BS02478D,113.862198,22.608932,1547950371.0
BS02478D,113.863335,22.607849,1547950385.0
BS02478D,113.864166,22.607267,1547950399.0
BS02478D,113.864197,22.60725,1547950401.0
BS02478D,113.864235,22.607233,1547950415.0
BS02478D,113.86467,22.60685,1547950443.0
BS02478D,113.864967,22.60655,1547950457.0
BS02478D,113.865166,22.60635,1547950466.0
BS02478D,113.865181,22.606333,1547950480.0
BS02478D,113.865196,22.6063,1547950549.0
BS02478D,113.865219,22.606251,1547950552.0
BS02478D,113.865753,22.6057,1547950566.0
BS02478D,113.866051,22.605383,1547950575.0
BS02478D,113.866684,22.604334,1547950589.0
BS02478D,113.868347,22.602684,1547950624.0
BS02478D,113.868584,22.602417,1547950632.0
BS02478D,113.868866,22.602133,1547950646.0
BS02478D,113.869637,22.6014,1547950660.0
BS02478D,113.87088,22.600166,1547950674.0
BS02478D,113.872269,22.598682,1547950711.0
BS02478D,113.872566,22.598284,1547950721.0
BS02478D,113.872635,22.598217,1547950738.0
BS02478D,113.873154,22.5977,1547950779.0
BS02478D,113.873917,22.596916,1547950793.0
BS02478D,113.874802,22.596184,1547950807.0
BS02478D,113.87545,22.5956,1547950820.0
BS02478D,113.875931,22.595133,1547950825.0
BS02478D,113.876534,22.594433,1547950838.0
BS02478D,113.877449,22.59355,1547950869.0
BS02478D,113.87767,22.593334,1547950877.0
BS02478D,113.877869,22.593117,1547950891.0
BS02478D,113.878082,22.592884,1547950902.0
BS02478D,113.878166,22.5928,1547950913.0
BS02478D,113.878197,22.5924,1547950926.0
BS02478D,113.8759,22.590717,1547950954.0
BS02478D,113.874802,22.589783,1547950967.0
BS02478D,113.873581,22.588818,1547950982.0
BS02478D,113.872185,22.587799,1547950995.0
BS02478D,113.870949,22.5881,1547951023.0
BS02478D,113.87188,22.587616,1547951036.0
BS02478D,113.872414,22.586983,1547951050.0
BS02478D,113.872917,22.586399,1547951064.0
BS02478D,113.873566,22.585667,1547951078.0
BS02478D,113.873619,22.585617,1547951079.0
BS02478D,113.874199,22.584949,1547951108.0
BS02478D,113.874397,22.584734,1547951113.0
BS02478D,113.875397,22.583666,1547951128.0
BS02478D,113.876068,22.582933,1547951138.0
BS02478D,113.876701,22.582216,1547951150.0
BS02478D,113.876732,22.582184,1547951164.0
BS02478D,113.8769,22.582001,1547951170.0
BS02478D,113.879013,22.579967,1547951198.0
BS02478D,113.879417,22.579517,1547951206.0
BS02478D,113.879936,22.578983,1547951220.0
BS02478D,113.879982,22.578951,1547951223.0
BS02478D,113.880302,22.57865,1547951244.0
BS02478D,113.881248,22.577734,1547951258.0
BS02478D,113.880264,22.576166,1547951285.0
BS02478D,113.879951,22.575884,1547951292.0
BS02478D,113.879883,22.575817,1547951298.0
BS02478D,113.879646,22.575617,1547951307.0
BS02478D,113.879501,22.575483,1547951313.0
BS02478D,113.878998,22.575068,1547951328.0
BS02478D,113.878967,22.57505,1547951330.0
BS02478D,113.878601,22.574699,1547951361.0
BS02478D,113.878098,22.574234,1547951416.0
BS02478D,113.877701,22.573917,1547951451.0
BS02478D,113.877602,22.573816,1547951465.0
BS02478D,113.877136,22.5734,1547951537.0
BS02478D,113.876633,22.572968,1547951551.0
BS02478D,113.87635,22.572733,1547951559.0
BS02478D,113.87635,22.572701,1547951615.0
BS02478D,113.876251,22.572666,1547951653.0
BS02478D,113.875969,22.572384,1547951667.0
BS02478D,113.87487,22.571617,1547951688.0
BS02478D,113.874283,22.571133,1547951699.0
BS02478D,113.874115,22.570999,1547951713.0
BS02478D,113.873863,22.570766,1547951718.0
BS02478D,113.873268,22.570267,1547951724.0
BS02478D,113.872803,22.569866,1547951733.0
BS02478D,113.872437,22.569532,1547951746.0
BS02478D,113.871086,22.568317,1547951783.0
BS02478D,113.871483,22.567249,1547951871.0
BS02478D,113.871719,22.567051,1547951874.0
BS02478D,113.871765,22.566668,1547951885.0
BS02478D,113.87175,22.566668,1547951895.0
BS02478D,113.871681,22.566601,1547951898.0
