busID,lon,lat,time
SZBBA405,113.94318568044932,22.753869683047224,1547989113.0
SZBBA405,113.94305555606599,22.75397850865418,1547989123.0
SZBBA405,113.9428113280837,22.754237200355885,1547989153.0
SZBBA405,113.94216272378668,22.75474233650412,1547989163.0
SZBBA405,113.94139103259799,22.75539934930542,1547989173.0
SZBBA405,113.9406273731295,22.756025389473987,1547989183.0
SZBBA405,113.94010093692808,22.756507758258305,1547989193.0
SZBBA405,113.93987175146677,22.756726489914513,1547989203.0
SZBBA405,113.93986374454305,22.75672647815652,1547989213.0
SZBBA405,113.93975665998869,22.756848359816804,1547989273.0
SZBBA405,113.93929128820497,22.757215799831087,1547989283.0
SZBBA405,113.93856572956184,22.7578119526255,1547989293.0
SZBBA405,113.93780216929233,22.758468094639376,1547989303.0
SZBBA405,113.9357187808377,22.760330905423007,1547989333.0
SZBBA405,113.93555067703912,22.760473734654603,1547989343.0
SZBBA405,113.9353745720689,22.760660568999175,1547989384.0
SZBBA405,113.9348102345257,22.761088992786355,1547989394.0
SZBBA405,113.93404680357861,22.761702246345333,1547989404.0
SZBBA405,113.93319135047969,22.762350427922676,1547989414.0
SZBBA405,113.93253502835931,22.762883833570516,1547989424.0
SZBBA405,113.9323439403788,22.763070674285192,1547989434.0
SZBBA405,113.93226790862424,22.76318862542194,1547989494.0
SZBBA405,113.9319167416169,22.76335828211791,1547989504.0
SZBBA405,113.93103130954596,22.763208254243114,1547989514.0
SZBBA405,113.93003186648298,22.76304113631677,1547989524.0
SZBBA405,113.92906948542893,22.76289310582457,1547989534.0
SZBBA405,113.92843625832913,22.762789448215457,1547989544.0
SZBBA405,113.92745994506633,22.76262046637193,1547989554.0
SZBBA405,113.92627662682936,22.76242133527208,1547989564.0
SZBBA405,113.92518539511313,22.762273359266686,1547989574.0
SZBBA405,113.9249103457986,22.762237122034524,1547989584.0
SZBBA405,113.92471231260286,22.762211953630334,1547989614.0
SZBBA405,113.92407921715632,22.762100417092075,1547989624.0
SZBBA405,113.92309510751979,22.761933621007337,1547989634.0
SZBBA405,113.9220190412287,22.761753801309656,1547989644.0
SZBBA405,113.92108002904293,22.761597128771882,1547989654.0
SZBBA405,113.92046204492911,22.761504711310046,1547989664.0
SZBBA405,113.91978308326877,22.76139727064235,1547989674.0
SZBBA405,113.91878417998443,22.761236659353877,1547989684.0
SZBBA405,113.9177693202408,22.76095804744351,1547989694.0
SZBBA405,113.91676251256654,22.760745506829153,1547989704.0
SZBBA405,113.91589272413582,22.76065710710709,1547989714.0
SZBBA405,113.9149319999449,22.760555704006297,1547989724.0
SZBBA405,113.91384935917968,22.76036627546805,1547989734.0
SZBBA405,113.91282674824227,22.760156909322063,1547989744.0
SZBBA405,113.9116452605348,22.759921546762655,1547989754.0
SZBBA405,113.91054679648327,22.759700264891897,1547989764.0
SZBBA405,113.90967026672654,22.759545085393796,1547989774.0
SZBBA405,113.90935744207117,22.759469023004474,1547989784.0
SZBBA405,113.90925850002753,22.75946901185225,1547989814.0
SZBBA405,113.90858689682962,22.75932990325025,1547989824.0
SZBBA405,113.9076344987698,22.75917479692558,1547989834.0
SZBBA405,113.90662018968926,22.75905474206947,1547989844.0
SZBBA405,113.90585774243002,22.758989738632497,1547989854.0
SZBBA405,113.90559893802046,22.75899575220294,1547989864.0
SZBBA405,113.90548402085852,22.75891973408438,1547989964.0
SZBBA405,113.9048664960649,22.758817744297982,1547989974.0
SZBBA405,113.9039902046274,22.758732806332894,1547989984.0
SZBBA405,113.9028771585808,22.75866794679721,1547989995.0
SZBBA405,113.90222175025193,22.75868107083493,1547990005.0
SZBBA405,113.90168027064024,22.758954270815753,1547990015.0
SZBBA405,113.90161234539303,22.759122339454358,1547990017.0
SZBBA405,113.90132966352357,22.7598966514181,1547990025.0
SZBBA405,113.90127672631347,22.760085724368626,1547990027.0
SZBBA405,113.9010479944549,22.76083001802964,1547990035.0
SZBBA405,113.90076633262775,22.76182040711164,1547990045.0
SZBBA405,113.90062849551438,22.76224357927914,1547990055.0
SZBBA405,113.90045369844482,22.762703774374508,1547990065.0
SZBBA405,113.90017202751977,22.763432087596755,1547990075.0
SZBBA405,113.89992731897581,22.764106376255228,1547990085.0
SZBBA405,113.89971457927824,22.76476665357598,1547990095.0
SZBBA405,113.89950083730744,22.765342906241163,1547990105.0
SZBBA405,113.89945489024838,22.765422946621072,1547990115.0
SZBBA405,113.89937099098587,22.765629040056734,1547990195.0
SZBBA405,113.89918821601945,22.766148267598265,1547990205.0
SZBBA405,113.89876171920504,22.766924663067833,1547990215.0
SZBBA405,113.89838117662077,22.767642030845206,1547990225.0
SZBBA405,113.89796967021472,22.768287393226768,1547990235.0
SZBBA405,113.8976570480673,22.768743662352787,1547990245.0
SZBBA405,113.89748923362039,22.768689710706,1547990255.0
SZBBA405,113.89737535320641,22.768542708063162,1547990265.0
SZBBA405,113.89737535288769,22.768537706426848,1547990275.0
SZBBA405,113.897420285087,22.768273602045397,1547990316.0
SZBBA405,113.89743626156688,22.768188567865714,1547990326.0
SZBBA405,113.89743626156688,22.768188567865714,1547991237.0
SZBBA405,113.89743626156688,22.768188567865714,1547992259.0
SZBBA405,113.89743626156688,22.768188567865714,1547993451.0
SZBBA405,113.89743626156688,22.768188567865714,1547994807.0
