busID,lon,lat,time
BS00392D,114.205269,22.707218,1547982534.0
BS00392D,114.205292,22.70722,1547982564.0
BS00392D,114.207176,22.707165,1547982644.0
BS00392D,114.207436,22.70718,1547982654.0
BS00392D,114.208771,22.707298,1547982664.0
BS00392D,114.20932,22.707327,1547982674.0
BS00392D,114.20974,22.707333,1547982754.0
BS00392D,114.210693,22.707268,1547982764.0
BS00392D,114.211678,22.707264,1547982774.0
BS00392D,114.212898,22.707426,1547982804.0
BS00392D,114.213493,22.707445,1547982814.0
BS00392D,114.214355,22.707567,1547982824.0
BS00392D,114.215302,22.707695,1547982834.0
BS00392D,114.216751,22.707838,1547982864.0
BS00392D,114.217873,22.707537,1547982874.0
BS00392D,114.21888,22.706951,1547982884.0
BS00392D,114.218987,22.706863,1547982894.0
BS00392D,114.219925,22.706003,1547982944.0
BS00392D,114.220528,22.705416,1547982954.0
BS00392D,114.220604,22.705334,1547982964.0
BS00392D,114.220955,22.705067,1547982974.0
BS00392D,114.221664,22.704447,1547982984.0
BS00392D,114.222275,22.70385,1547982994.0
BS00392D,114.220848,22.702185,1547983024.0
BS00392D,114.22065,22.70199,1547983034.0
BS00392D,114.219948,22.701221,1547983044.0
BS00392D,114.219116,22.700378,1547983054.0
BS00392D,114.218269,22.69957,1547983064.0
BS00392D,114.21817,22.699478,1547983074.0
BS00392D,114.217255,22.698479,1547983094.0
BS00392D,114.216614,22.697809,1547983104.0
BS00392D,114.215897,22.697021,1547983114.0
BS00392D,114.214981,22.696054,1547983124.0
BS00392D,114.21431,22.695339,1547983134.0
BS00392D,114.212425,22.693424,1547983154.0
BS00392D,114.211449,22.692417,1547983164.0
BS00392D,114.210472,22.691446,1547983174.0
BS00392D,114.209282,22.690222,1547983184.0
BS00392D,114.208328,22.68923,1547983194.0
BS00392D,114.207321,22.688246,1547983204.0
BS00392D,114.206665,22.687605,1547983214.0
BS00392D,114.206375,22.687317,1547983234.0
BS00392D,114.205795,22.686649,1547983244.0
BS00392D,114.20562,22.68644,1547983254.0
BS00392D,114.205627,22.68642,1547983294.0
BS00392D,114.204475,22.68441,1547983314.0
BS00392D,114.204224,22.682783,1547983324.0
BS00392D,114.204132,22.681465,1547983334.0
BS00392D,114.204094,22.681087,1547983344.0
BS00392D,114.203934,22.68021,1547983354.0
BS00392D,114.203766,22.679098,1547983362.0
BS00392D,114.203545,22.677135,1547983374.0
BS00392D,114.203293,22.672146,1547983404.0
BS00392D,114.203545,22.670643,1547983414.0
BS00392D,114.203362,22.669004,1547983424.0
BS00392D,114.202492,22.667439,1547983434.0
BS00392D,114.197449,22.66411,1547983464.0
BS00392D,114.195808,22.663319,1547983474.0
BS00392D,114.194038,22.662472,1547983484.0
BS00392D,114.192307,22.661644,1547983494.0
BS00392D,114.190338,22.660686,1547983504.0
BS00392D,114.188568,22.659845,1547983514.0
BS00392D,114.183273,22.657248,1547983544.0
BS00392D,114.181633,22.656343,1547983554.0
BS00392D,114.180084,22.655483,1547983564.0
BS00392D,114.178574,22.654629,1547983574.0
BS00392D,114.177002,22.653732,1547983584.0
BS00392D,114.175743,22.653032,1547983594.0
BS00392D,114.174164,22.652151,1547983604.0
BS00392D,114.172745,22.651354,1547983614.0
BS00392D,114.169319,22.649437,1547983634.0
BS00392D,114.167755,22.648745,1547983644.0
BS00392D,114.165924,22.648134,1547983654.0
BS00392D,114.163864,22.647665,1547983664.0
BS00392D,114.162354,22.647457,1547983673.0
BS00392D,114.160011,22.6472,1547983684.0
BS00392D,114.158257,22.646946,1547983694.0
BS00392D,114.156464,22.646536,1547983704.0
BS00392D,114.154617,22.645912,1547983714.0
BS00392D,114.153084,22.645252,1547983724.0
BS00392D,114.14756,22.642378,1547983754.0
BS00392D,114.146042,22.641457,1547983764.0
BS00392D,114.144302,22.640356,1547983773.0
BS00392D,114.142601,22.639219,1547983784.0
BS00392D,114.139137,22.636961,1547983804.0
BS00392D,114.137474,22.636259,1547983814.0
BS00392D,114.13591,22.635969,1547983822.0
BS00392D,114.133621,22.636105,1547983834.0
BS00392D,114.13163,22.636763,1547983844.0
BS00392D,114.126747,22.638863,1547983872.0
BS00392D,114.124657,22.639748,1547983884.0
BS00392D,114.122864,22.640484,1547983894.0
BS00392D,114.121094,22.641251,1547983904.0
BS00392D,114.119156,22.642061,1547983914.0
BS00392D,114.117867,22.642576,1547983922.0
BS00392D,114.115479,22.643095,1547983934.0
BS00392D,114.109825,22.641865,1547983964.0
BS00392D,114.108582,22.641022,1547983972.0
BS00392D,114.106598,22.639559,1547983984.0
BS00392D,114.105042,22.638414,1547983994.0
BS00392D,114.103516,22.637253,1547984004.0
BS00392D,114.100868,22.635725,1547984024.0
BS00392D,114.09948,22.635181,1547984034.0
BS00392D,114.098213,22.634483,1547984044.0
BS00392D,114.096642,22.633842,1547984054.0
BS00392D,114.095085,22.633217,1547984064.0
BS00392D,114.09333,22.632889,1547984074.0
BS00392D,114.091606,22.63291,1547984084.0
BS00392D,114.089905,22.632967,1547984094.0
BS00392D,114.087769,22.631296,1547984114.0
BS00392D,114.088264,22.629591,1547984124.0
BS00392D,114.088661,22.627855,1547984134.0
BS00392D,114.088882,22.626108,1547984144.0
BS00392D,114.089272,22.624346,1547984154.0
BS00392D,114.089523,22.62265,1547984164.0
BS00392D,114.089561,22.621622,1547984174.0
BS00392D,114.0896,22.621387,1547984184.0
BS00392D,114.089622,22.621296,1547984204.0
BS00392D,114.089752,22.620836,1547984214.0
BS00392D,114.090416,22.619942,1547984224.0
BS00392D,114.090866,22.61874,1547984234.0
BS00392D,114.091385,22.616962,1547984244.0
BS00392D,114.091896,22.615204,1547984254.0
BS00392D,114.092369,22.613564,1547984264.0
BS00392D,114.092972,22.611506,1547984274.0
BS00392D,114.094894,22.606541,1547984304.0
BS00392D,114.095718,22.605198,1547984314.0
BS00392D,114.096672,22.603695,1547984324.0
BS00392D,114.097656,22.602129,1547984334.0
BS00392D,114.098206,22.600994,1547984343.0
BS00392D,114.098274,22.595989,1547984374.0
BS00392D,114.097916,22.594166,1547984384.0
BS00392D,114.097618,22.590771,1547984404.0
BS00392D,114.097404,22.588953,1547984414.0
BS00392D,114.097397,22.58777,1547984424.0
BS00392D,114.097801,22.586134,1547984434.0
BS00392D,114.09848,22.584814,1547984444.0
BS00392D,114.099548,22.580126,1547984474.0
BS00392D,114.099243,22.578453,1547984484.0
BS00392D,114.098991,22.577135,1547984494.0
BS00392D,114.098686,22.575569,1547984504.0
BS00392D,114.098633,22.574276,1547984514.0
BS00392D,114.098785,22.572638,1547984524.0
BS00392D,114.098854,22.571379,1547984534.0
BS00392D,114.098465,22.570549,1547984544.0
BS00392D,114.09536,22.568708,1547984574.0
BS00392D,114.094109,22.568317,1547984584.0
BS00392D,114.093018,22.568111,1547984592.0
BS00392D,114.0914,22.567684,1547984604.0
BS00392D,114.09037,22.567383,1547984614.0
BS00392D,114.087517,22.566675,1547984644.0
BS00392D,114.086792,22.566273,1547984654.0
BS00392D,114.086197,22.56609,1547984664.0
BS00392D,114.086311,22.566509,1547984674.0
BS00392D,114.086479,22.566349,1547984684.0
BS00392D,114.086761,22.565828,1547984694.0
BS00392D,114.087044,22.565254,1547984704.0
BS00392D,114.08728,22.564783,1547984714.0
BS00392D,114.087593,22.564157,1547984724.0
BS00392D,114.088531,22.562639,1547984754.0
BS00392D,114.08886,22.562124,1547984764.0
BS00392D,114.089157,22.561581,1547984774.0
BS00392D,114.089317,22.56123,1547984784.0
