busID,lon,lat,time
BS01186D,114.00576,22.556675,1547980798.0
BS01186D,114.005989,22.556772,1547980808.0
BS01186D,114.006447,22.556925,1547980838.0
BS01186D,114.006966,22.5571,1547980868.0
BS01186D,114.007103,22.55715,1547980878.0
BS01186D,114.007225,22.557207,1547980888.0
BS01186D,114.0075,22.557323,1547980918.0
BS01186D,114.007896,22.557495,1547980928.0
BS01186D,114.008217,22.557648,1547980938.0
BS01186D,114.008461,22.557648,1547980948.0
BS01186D,114.008751,22.557753,1547980958.0
BS01186D,114.008919,22.557827,1547980968.0
BS01186D,114.009529,22.558069,1547980988.0
BS01186D,114.009727,22.558153,1547980998.0
BS01186D,114.009827,22.558222,1547981008.0
BS01186D,114.010063,22.558336,1547981018.0
BS01186D,114.010277,22.55842,1547981028.0
BS01186D,114.011787,22.559036,1547981058.0
BS01186D,114.012466,22.55932,1547981068.0
BS01186D,114.012924,22.559795,1547981078.0
BS01186D,114.013206,22.560301,1547981088.0
BS01186D,114.013466,22.560783,1547981098.0
BS01186D,114.013748,22.561308,1547981108.0
BS01186D,114.014435,22.562586,1547981138.0
BS01186D,114.014572,22.56286,1547981148.0
BS01186D,114.014664,22.563425,1547981158.0
BS01186D,114.014496,22.564127,1547981168.0
BS01186D,114.014198,22.564848,1547981178.0
BS01186D,114.01371,22.566101,1547981208.0
BS01186D,114.013435,22.566641,1547981218.0
BS01186D,114.01342,22.566656,1547981228.0
BS01186D,114.013199,22.566977,1547981238.0
BS01186D,114.012947,22.567434,1547981248.0
BS01186D,114.012573,22.568031,1547981258.0
BS01186D,114.01194,22.569124,1547981278.0
BS01186D,114.011536,22.569695,1547981288.0
BS01186D,114.011101,22.570246,1547981298.0
BS01186D,114.013039,22.590157,1547981488.0
BS01186D,114.014236,22.59058,1547981518.0
BS01186D,114.01461,22.590719,1547981528.0
BS01186D,114.014984,22.590837,1547981538.0
BS01186D,114.015228,22.590921,1547981548.0
BS01186D,114.015396,22.59099,1547981558.0
BS01186D,114.015511,22.591042,1547981568.0
BS01186D,114.017143,22.59169,1547981598.0
BS01186D,114.018562,22.592125,1547981628.0
BS01186D,114.018929,22.59226,1547981638.0
BS01186D,114.019356,22.592409,1547981648.0
BS01186D,114.01989,22.592581,1547981658.0
BS01186D,114.020348,22.59273,1547981668.0
BS01186D,114.021927,22.593271,1547981698.0
BS01186D,114.022606,22.593504,1547981708.0
BS01186D,114.023087,22.593657,1547981718.0
BS01186D,114.023567,22.593817,1547981728.0
BS01186D,114.024132,22.593977,1547981738.0
BS01186D,114.024635,22.594107,1547981748.0
BS01186D,114.026169,22.59444,1547981778.0
BS01186D,114.026871,22.594549,1547981788.0
BS01186D,114.027611,22.594633,1547981798.0
BS01186D,114.028374,22.594698,1547981808.0
BS01186D,114.028999,22.59474,1547981818.0
BS01186D,114.029655,22.594751,1547981828.0
BS01186D,114.031639,22.594677,1547981856.0
BS01186D,114.031876,22.594656,1547981858.0
BS01186D,114.032692,22.594555,1547981868.0
BS01186D,114.033493,22.594423,1547981878.0
BS01186D,114.034554,22.5942,1547981888.0
BS01186D,114.037025,22.593582,1547981918.0
BS01186D,114.037895,22.593349,1547981928.0
BS01186D,114.038795,22.593189,1547981938.0
BS01186D,114.03994,22.592882,1547981948.0
BS01186D,114.041298,22.592541,1547981958.0
BS01186D,114.046104,22.591581,1547981988.0
BS01186D,114.047455,22.591076,1547981998.0
BS01186D,114.049011,22.590618,1547982008.0
BS01186D,114.050034,22.591425,1547982018.0
BS01186D,114.050056,22.591551,1547982020.0
BS01186D,114.049805,22.592487,1547982028.0
BS01186D,114.048454,22.593302,1547982038.0
BS01186D,114.048706,22.595549,1547982068.0
BS01186D,114.048157,22.596607,1547982078.0
BS01186D,114.047104,22.597532,1547982088.0
BS01186D,114.046272,22.598692,1547982098.0
BS01186D,114.045265,22.599354,1547982108.0
BS01186D,114.04361,22.601561,1547982138.0
BS01186D,114.043701,22.602726,1547982148.0
BS01186D,114.043869,22.603794,1547982158.0
BS01186D,114.044029,22.605045,1547982168.0
BS01186D,114.044159,22.606186,1547982177.0
BS01186D,114.044197,22.606483,1547982178.0
BS01186D,114.044434,22.607958,1547982188.0
BS01186D,114.044792,22.610994,1547982208.0
BS01186D,114.044838,22.612282,1547982218.0
BS01186D,114.044807,22.613987,1547982228.0
BS01186D,114.044693,22.61566,1547982238.0
BS01186D,114.044563,22.616978,1547982248.0
BS01186D,114.043655,22.621605,1547982278.0
BS01186D,114.04335,22.622892,1547982288.0
BS01186D,114.043106,22.624216,1547982297.0
BS01186D,114.043083,22.624367,1547982298.0
BS01186D,114.042915,22.625973,1547982308.0
BS01186D,114.0429,22.62768,1547982318.0
BS01186D,114.043022,22.629324,1547982328.0
BS01186D,114.043579,22.632166,1547982348.0
BS01186D,114.043968,22.633478,1547982358.0
BS01186D,114.044487,22.63479,1547982368.0
BS01186D,114.045074,22.636017,1547982378.0
BS01186D,114.045837,22.637329,1547982388.0
BS01186D,114.046646,22.638643,1547982398.0
BS01186D,114.049118,22.642668,1547982428.0
BS01186D,114.049568,22.643757,1547982438.0
BS01186D,114.050629,22.644453,1547982448.0
BS01186D,114.052216,22.644585,1547982458.0
BS01186D,114.05349,22.644463,1547982468.0
BS01186D,114.053925,22.644438,1547982478.0
BS01186D,114.053963,22.64444,1547982528.0
BS01186D,114.05455,22.644409,1547982538.0
BS01186D,114.05542,22.644272,1547982558.0
BS01186D,114.055443,22.644266,1547982568.0
BS01186D,114.056084,22.644224,1547982578.0
BS01186D,114.056679,22.644182,1547982588.0
BS01186D,114.05687,22.644171,1547982598.0
BS01186D,114.058266,22.644218,1547982718.0
BS01186D,114.059967,22.644272,1547982728.0
BS01186D,114.061005,22.644224,1547982738.0
BS01186D,114.061127,22.644999,1547982748.0
BS01186D,114.06115,22.646379,1547982758.0
BS01186D,114.061287,22.647631,1547982768.0
BS01186D,114.061363,22.648346,1547982795.0
BS01186D,114.061348,22.64842,1547982798.0
BS01186D,114.06134,22.649189,1547982808.0
BS01186D,114.061363,22.650181,1547982818.0
BS01186D,114.06144,22.651005,1547982828.0
BS01186D,114.062294,22.653669,1547982858.0
BS01186D,114.062584,22.654327,1547982868.0
BS01186D,114.062828,22.654699,1547982878.0
BS01186D,114.062866,22.654745,1547982888.0
BS01186D,114.062988,22.65498,1547982898.0
BS01186D,114.063225,22.65539,1547982908.0
BS01186D,114.063416,22.655729,1547982938.0
BS01186D,114.063698,22.656157,1547982948.0
BS01186D,114.063705,22.656178,1547982958.0
BS01186D,114.063705,22.656237,1547983028.0
BS01186D,114.064194,22.656715,1547983038.0
BS01186D,114.064651,22.657097,1547983048.0
BS01186D,114.064888,22.657387,1547983068.0
BS01186D,114.066116,22.658659,1547983098.0
BS01186D,114.066635,22.659443,1547983108.0
BS01186D,114.067131,22.659922,1547983118.0
BS01186D,114.068565,22.661613,1547983238.0
BS01186D,114.06884,22.662333,1547983248.0
BS01186D,114.068886,22.662544,1547983258.0
BS01186D,114.068939,22.663078,1547983318.0
BS01186D,114.068977,22.663799,1547983328.0
BS01186D,114.069,22.664051,1547983333.0
BS01186D,114.069061,22.664171,1547983338.0
BS01186D,114.069061,22.66437,1547983348.0
BS01186D,114.068108,22.664604,1547983358.0
BS01186D,114.066757,22.664692,1547983368.0
BS01186D,114.063255,22.666277,1547983398.0
BS01186D,114.062218,22.666994,1547983408.0
BS01186D,114.061302,22.667633,1547983418.0
BS01186D,114.060272,22.668346,1547983428.0
BS01186D,114.059074,22.669155,1547983438.0
BS01186D,114.057686,22.670389,1547983458.0
BS01186D,114.05822,22.671097,1547983468.0
BS01186D,114.058815,22.671797,1547983478.0
BS01186D,114.059227,22.672216,1547983488.0
BS01186D,114.060074,22.672834,1547983498.0
BS01186D,114.06118,22.673847,1547983508.0
BS01186D,114.061417,22.674065,1547983511.0
BS01186D,114.062363,22.674936,1547983518.0
BS01186D,114.063454,22.676296,1547983548.0
BS01186D,114.063553,22.676558,1547983598.0
BS01186D,114.062859,22.677153,1547983608.0
BS01186D,114.062233,22.677923,1547983638.0
BS01186D,114.061989,22.678106,1547983648.0
BS01186D,114.061913,22.678207,1547983658.0
BS01186D,114.061584,22.678497,1547983668.0
BS01186D,114.06147,22.678658,1547983678.0
BS01186D,114.061508,22.678661,1547983688.0
BS01187D,114.023384,22.721634,1547942517.0
BS01187D,114.023399,22.721649,1547942559.0
BS01187D,114.023399,22.721666,1547942628.0
BS01187D,114.023132,22.72135,1547942718.0
BS01187D,114.023102,22.721399,1547942719.0
BS01187D,114.022697,22.721817,1547942727.0
BS01187D,114.022316,22.722883,1547942739.0
BS01187D,114.022285,22.723249,1547942743.0
BS01187D,114.022133,22.724001,1547942755.0
BS01187D,114.022118,22.724033,1547942769.0
BS01187D,114.021919,22.7244,1547942775.0
BS01187D,114.0215,22.725967,1547942806.0
BS01187D,114.02137,22.726816,1547942817.0
BS01187D,114.021332,22.727516,1547942827.0
BS01187D,114.02137,22.727949,1547942841.0
BS01187D,114.021553,22.729349,1547942855.0
BS01187D,114.021568,22.729534,1547942857.0
BS01187D,114.021599,22.7302,1547942880.0
BS01187D,114.021553,22.73035,1547942894.0
BS01187D,114.021469,22.730684,1547942899.0
BS01187D,114.021431,22.73085,1547942905.0
BS01187D,114.021416,22.730867,1547942919.0
BS01187D,114.021385,22.73085,1547942947.0
BS01187D,114.02137,22.73085,1547942961.0
BS01187D,114.021347,22.73085,1547942975.0
BS01187D,114.021133,22.731501,1547942989.0
BS01187D,114.020782,22.731733,1547942994.0
BS01187D,114.020065,22.732134,1547943005.0
BS01187D,114.018837,22.7327,1547943033.0
BS01187D,114.018463,22.732901,1547943042.0
BS01187D,114.018448,22.732901,1547943056.0
BS01187D,114.01815,22.733017,1547943070.0
BS01187D,114.017982,22.733067,1547943072.0
BS01187D,114.016701,22.733484,1547943086.0
BS01187D,114.015282,22.733633,1547943114.0
BS01187D,114.01535,22.7325,1547943128.0
BS01187D,114.015419,22.7309,1547943142.0
BS01187D,114.015533,22.729567,1547943155.0
BS01187D,114.015533,22.729084,1547943164.0
BS01187D,114.015549,22.7285,1547943228.0
BS01187D,114.015785,22.724716,1547943269.0
BS01187D,114.015816,22.724417,1547943291.0
BS01187D,114.01593,22.723034,1547943304.0
BS01187D,114.016037,22.721399,1547943318.0
BS01187D,114.016136,22.719267,1547943341.0
BS01187D,114.016151,22.719284,1547943355.0
BS01187D,114.016167,22.718983,1547943378.0
BS01187D,114.016335,22.717434,1547943392.0
BS01187D,114.017334,22.713484,1547943433.0
BS01187D,114.017349,22.713449,1547943435.0
BS01187D,114.017349,22.713434,1547943449.0
BS01187D,114.017448,22.7132,1547943463.0
BS01187D,114.017563,22.712866,1547943467.0
BS01187D,114.017815,22.712099,1547943479.0
BS01187D,114.01783,22.712084,1547943507.0
BS01187D,114.017899,22.711901,1547943535.0
BS01187D,114.017998,22.7117,1547943538.0
BS01187D,114.019066,22.708799,1547943567.0
BS01187D,114.019669,22.707184,1547943581.0
BS01187D,114.020317,22.70545,1547943595.0
BS01187D,114.02095,22.704,1547943609.0
BS01187D,114.021553,22.702417,1547943623.0
BS01187D,114.022964,22.699383,1547943651.0
BS01187D,114.023987,22.697817,1547943666.0
BS01187D,114.024818,22.696434,1547943679.0
BS01187D,114.025581,22.695034,1547943693.0
BS01187D,114.025734,22.694651,1547943703.0
BS01187D,114.025734,22.694633,1547943731.0
BS01187D,114.025833,22.694349,1547943745.0
BS01187D,114.025917,22.694117,1547943754.0
BS01187D,114.025932,22.694099,1547943768.0
BS01187D,114.025948,22.694084,1547943782.0
BS01187D,114.027298,22.693817,1547943873.0
BS01187D,114.027451,22.693832,1547943885.0
BS01187D,114.027481,22.69385,1547943899.0
BS01187D,114.028053,22.693899,1547943907.0
BS01187D,114.029701,22.694017,1547943921.0
BS01187D,114.033485,22.694283,1547943949.0
BS01187D,114.035004,22.6943,1547943964.0
BS01187D,114.03553,22.694267,1547943978.0
BS01187D,114.035736,22.693533,1547943993.0
BS01187D,114.035667,22.692051,1547944020.0
BS01187D,114.035667,22.691984,1547944023.0
BS01187D,114.035667,22.691917,1547944037.0
BS01187D,114.035454,22.691284,1547944051.0
BS01187D,114.035187,22.690134,1547944066.0
BS01187D,114.034554,22.687366,1547944104.0
BS01187D,114.034531,22.686934,1547944132.0
BS01187D,114.034515,22.686832,1547944134.0
BS01187D,114.034218,22.685749,1547944164.0
BS01187D,114.03418,22.685417,1547944176.0
BS01187D,114.033897,22.684183,1547944190.0
BS01187D,114.033615,22.68285,1547944204.0
BS01187D,114.03183,22.679083,1547944246.0
BS01187D,114.031487,22.67815,1547944261.0
BS01187D,114.031464,22.678017,1547944266.0
BS01187D,114.031487,22.677999,1547944280.0
BS01187D,114.031487,22.677967,1547944294.0
BS01187D,114.031487,22.67795,1547944323.0
BS01187D,114.031464,22.677967,1547944365.0
BS01187D,114.031448,22.677967,1547944394.0
BS01187D,114.031433,22.677784,1547944408.0
BS01187D,114.031967,22.677349,1547944422.0
BS01187D,114.034752,22.676451,1547944450.0
BS01187D,114.036087,22.675766,1547944464.0
BS01187D,114.03743,22.674999,1547944478.0
BS01187D,114.037933,22.674734,1547944489.0
BS01187D,114.038116,22.6747,1547944504.0
BS01187D,114.0392,22.674433,1547944524.0
BS01187D,114.03933,22.6744,1547944530.0
BS01187D,114.039482,22.674017,1547944545.0
BS01187D,114.039032,22.6728,1547944559.0
BS01187D,114.039017,22.672716,1547944560.0
BS01187D,114.03875,22.6721,1547944574.0
BS01187D,114.03875,22.672083,1547944577.0
BS01187D,114.03875,22.67205,1547944604.0
BS01187D,114.038666,22.671633,1547944617.0
BS01187D,114.038269,22.670799,1547944631.0
BS01187D,114.038231,22.670633,1547944641.0
BS01187D,114.038147,22.670416,1547944655.0
BS01187D,114.037498,22.670401,1547944683.0
BS01187D,114.037498,22.670416,1547944684.0
BS01187D,114.037498,22.67045,1547944699.0
BS01187D,114.037315,22.670567,1547944713.0
BS01187D,114.03643,22.670918,1547944749.0
BS01187D,114.036385,22.67095,1547944763.0
BS01187D,114.03582,22.671116,1547944790.0
BS01187D,114.034767,22.671633,1547944813.0
BS01187D,114.034714,22.6717,1547944827.0
BS01187D,114.034698,22.671766,1547944841.0
