busID,lon,lat,time
BS02709D,113.94716726453916,22.552283913906926,1547942636.0
BS02709D,113.94670169889193,22.55196806938321,1547942646.0
BS02709D,113.94665564483664,22.551958988168174,1547942656.0
BS02709D,113.94659458645133,22.55215489803841,1547942716.0
BS02709D,113.94638836293068,22.55238155834701,1547942826.0
BS02709D,113.93312500455187,22.55238316922832,1547943036.0
BS02709D,113.93340714522004,22.552104480296308,1547943086.0
BS02709D,113.93344495524454,22.54875525181745,1547943116.0
BS02709D,113.93347591992323,22.547916222555102,1547943126.0
BS02709D,113.93347589218992,22.547477188230253,1547943136.0
BS02709D,113.93345987743535,22.547388162179704,1547943146.0
BS02709D,113.93337679803676,22.54687802366159,1547943156.0
BS02709D,113.93320065218523,22.546135757833422,1547943166.0
BS02709D,113.93307855972692,22.545744584104657,1547943176.0
BS02709D,113.93297148678613,22.54552144146388,1547943216.0
BS02709D,113.93261324583088,22.544761967385543,1547943226.0
BS02709D,113.93238408926642,22.544187660965523,1547943236.0
BS02709D,113.93203285292854,22.543289195298524,1547943266.0
BS02709D,113.93183372158329,22.542780934248604,1547943276.0
BS02709D,113.93149049992832,22.541910489587487,1547943286.0
BS02709D,113.93074210086913,22.541042612227674,1547943296.0
BS02709D,113.93059002302073,22.540866437099947,1547943299.0
BS02709D,113.93007076488071,22.54025584653508,1547943306.0
BS02709D,113.92916239879963,22.54005590195917,1547943316.0
BS02709D,113.92845315233878,22.54009220304561,1547943346.0
BS02709D,113.92777394118714,22.540165557361355,1547943356.0
BS02709D,113.92744584758768,22.54020925340092,1547943366.0
BS02709D,113.92681167517291,22.540197672949308,1547943386.0
BS02709D,113.92585045237665,22.540209829492678,1547943396.0
BS02709D,113.92401915383488,22.54028634092445,1547943426.0
BS02709D,113.92333208191644,22.54029181975141,1547943436.0
BS02709D,113.92273004190615,22.54036538526371,1547943446.0
BS02709D,113.92260003530558,22.540377293311572,1547943456.0
BS02709D,113.92244002831369,22.54039218120259,1547943466.0
BS02709D,113.92051703659719,22.540504919672745,1547943506.0
BS02709D,113.91974609902306,22.54069347066701,1547943516.0
BS02709D,113.91886920455464,22.540902992288963,1547943526.0
BS02709D,113.91773240234535,22.541266430284647,1547943536.0
BS02709D,113.91669563779146,22.541609969590827,1547943546.0
BS02709D,113.91452924834186,22.541561109707953,1547943566.0
BS02709D,113.91458219390705,22.540979087532342,1547943576.0
BS02709D,113.9146431369687,22.540397068739637,1547943586.0
BS02709D,113.91472006141669,22.539600041677502,1547943596.0
BS02709D,113.91472702170631,22.539007004327893,1547943603.0
BS02709D,113.91474299927056,22.538733991835862,1547943606.0
BS02709D,113.91473495863643,22.538048943794152,1547943616.0
BS02709D,113.91474295218565,22.53798794264685,1547943626.0
BS02709D,113.9147729254821,22.537718935792757,1547943646.0
BS02709D,113.91487985996771,22.537224942302608,1547943656.0
BS02709D,113.9149487996184,22.536614928341656,1547943666.0
BS02709D,113.9149937218124,22.535605881288976,1547943676.0
BS02709D,113.91494867939414,22.534709809503298,1547943686.0
BS02709D,113.91494866891834,22.53454379937447,1547943696.0
BS02709D,113.91503260362677,22.533925792834825,1547943726.0
BS02709D,113.91503254941996,22.533066741702328,1547943736.0
BS02709D,113.9150545084513,22.532525718130866,1547943746.0
BS02709D,113.9150774991272,22.53249072461807,1547943786.0
BS02709D,113.91515442425232,22.53167870650962,1547943806.0
BS02709D,113.91512338786104,22.530951653736075,1547943816.0
BS02709D,113.91506237668207,22.5304766045228,1547943826.0
BS02709D,113.9150393440002,22.529845561232158,1547943866.0
BS02709D,113.91503931308351,22.52935553458601,1547943876.0
BS02709D,113.91511526286159,22.528931539993682,1547943886.0
BS02709D,113.91513823404637,22.52858653020455,1547943896.0
BS02709D,113.91512323561159,22.528538522056607,1547943916.0
BS02709D,113.91487113358606,22.525672283038354,1547943946.0
BS02709D,113.91478012752137,22.52511322300684,1547943956.0
BS02709D,113.91476409320582,22.524487187223283,1547943986.0
BS02709D,113.91458110311905,22.523692085198785,1547943996.0
BS02709D,113.9145281143171,22.523589061984634,1547944026.0
BS02709D,113.91428417455853,22.52322496197636,1547944036.0
BS02709D,113.91410820430023,22.522716880459708,1547944046.0
BS02709D,113.91417712962614,22.52191986751516,1547944056.0
BS02709D,113.91409312555102,22.521383816391346,1547944062.0
BS02709D,113.9140171289019,22.52100577532898,1547944066.0
BS02709D,113.91385714908472,22.520403698502093,1547944076.0
BS02709D,113.91360520355242,22.51977559398058,1547944106.0
BS02709D,113.91353621262293,22.519502561800362,1547944116.0
BS02709D,113.91332326878694,22.519083481451602,1547944206.0
BS02709D,113.91282742738797,22.51841531524613,1547944216.0
BS02709D,113.91129400992806,22.51662988506405,1547944236.0
BS02709D,113.91050136254199,22.515826709858064,1547944246.0
BS02709D,113.90995162904223,22.51533960776641,1547944256.0
BS02709D,113.90982969035295,22.51523558712796,1547944266.0
BS02709D,113.90963978320106,22.515009554085573,1547944276.0
BS02709D,113.9090440861512,22.51431046160822,1547944286.0
BS02709D,113.90848738520715,22.513669390401255,1547944316.0
BS02709D,113.90794669404954,22.513116337150297,1547944326.0
BS02709D,113.90753493892612,22.5127023057582,1547944336.0
BS02709D,113.90741301306716,22.512581297991705,1547944346.0
BS02709D,113.9073290645403,22.512498293046264,1547944366.0
BS02709D,113.9067953987111,22.51195826869328,1547944396.0
BS02709D,113.90659652294777,22.51169826111816,1547944406.0
BS02709D,113.90655854591337,22.5116332594105,1547944416.0
BS02709D,113.906497583888,22.511544257279873,1547944456.0
BS02709D,113.906291723604,22.51140525623401,1547944546.0
